pdf_file,page_number,image_file,classification,ocr_engine,extracted_text,extracted_char_count,confidence_estimate,review_required,reason,notes
65_hs1-834228961_62-hq-83894_section_10,27,page_0027.png,typed_text,tesseract-5.5.2,"SF 62-2927
DET: 1ms

documents many reports throughout the world of UFOs since that
date, and claims that 1965 was the year of the greatest number
of UFO sightings and that these were observed by multiple wit-
nesses. It is author Edwards! contention that UFOs are space
vehicles sent to observe activities on earth and the Air Force,
which is charged with the responsibility of investigating UFOs,
has deliberately withheld information and given misleading
explanations because it fears a mass panic by the public if
the public were told the truth.

The book describes UFOs as polished metal objects,
radiating heat and light (sufficient to have burned witnesses
who were too near), and emitting some force field that inter-
feres with electromagnetic instruments and power sources,
Colors range from brilliant white to dull reds and brilliant
orange. Some objects have carried blinking lights. There are
three basic shapes: 1) zeppelin-shaped ships up to 300 feet
long; 2) disk-shaped objects ranging from a few feet in dia-
meter to 100 feet, with many reported at about 30 feet diameter;
and 3) egg-shaped objects, which according to the author are
the ones most recently sighted.

According to the book, the objects move silently and
attain fantastic speeds, yet can hover motionless in mid-air;
they have been reported to land and to take off with great
speed, usually with a burst of light from the underside, which
in some cases has left the ground beneath them scorched.

Many of the persons named in the book who have re-
ported them are reliable individuals, including law enforce-
ment officers, military personnel on official duty, military
pilots, commercial airline pilots, civilian defense officials,
etc. A number of photographs of the objects have been repro-
duced in the book, some reportedly taken by reputable persons.
Many reported sightings are from atomic and missile researc}
areas,

Wreckage of crashed saucers has been reportedly re-
covered on at least three occasions, i…[truncated]",2381,94.6,false,"confidence 94.6/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,28,page_0028.png,mixed_annotation,tesseract-5.5.2,"ed seeing crewmen wl
are described as three
} ppear to be space

Author Edwards concludes this book with a prediction
the near future UFOs will ‘akon an ""overt landing"" or
erate contact with eart

A copy of this letter is being directed to Denver,
ew of the contract awarded to Dr, EDWARD U, CONDON.

The above is being called to the Bureau's attention
of the press report of mounting pressure for a civiliar
lied investigative agency to handle UFO matters.",457,92.7,true,"confidence 92.7/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,29,page_0029.png,mixed_annotation,tesseract-5.5.2,"' ARMED FORCES

Focus on UFO
Winking, blinking and nod-
ding — red lights over Pasa-
dena, blue lights over
Greensboro, silver cigars
rer Detroit — people kept
eeing sti lying objects,
and-officials kept saying
nothing was out there.

But in recent years, and
particularly ce last sum-
mer, the e had been

i ther a full-

onal investi-

e establish-

ment of an ir ndent, ci-

vilian-controlled investigato-
ry agency.

ad been a big year for

od Flying Objects.

sightings had come in

punches, the bulk of them

last spring and summer. And

the reports had come from
all over.

“Like Neon Lamps”
Among the most intriguing
items in this year’s crop:

e@ At Milan, Michigan, 15
miles south of Ann Arbor,
bluish- yellow bars of light
were spotted, looking ‘“‘like
neon lamps dangling in the
sky.”

oe In East Delhi, Mich., a
15-year-old boy called in to
report seeing lights in the
sky alternately standing still
and moving, sometimes
flashing on and off.

e In Altadena and San
Marino, Calif., police switch-
boards logged dozens of calls
after a pair of red lights in
the sky were reported by
residents.

© In Toledo, Ohio, officials
at the local airport received
seven calls from persons who
said they saw a glowing ob-
ject that was red, green and
white.

e In suburban -Detroit,.a
man saw a nois s, wing-
less, cigar-shaped flying ob-
ject.

e In Bryan, Texas, resi-

‘dents said they heard a

star-like object purr.

e@ Over Valdese, N.C., a
“glowing blue thing’ explod-
ed, then lit up the town like a
giant flashbulb.

Somet

he alleged
ied over into
pace ship full
ly landed
Hopkins-
y. The little

, and t

A grain buyer in Nebraska
said he was ited into a
space ship where he chatted
with four men and two wom-
en. They spoke only broken

-English—but fluent High

German which, as it hap-
pened, was the grain buyer’s
native tongue.
Silvery Cigar

Nor did America have any
corner on the UFO market.
In Northern Ireland, Tom
Hutchinson saw a saucer
drop into a peat bog near his
home in Mo…[truncated]",3734,91.5,true,"confidence 91.5/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,30,page_0030.png,mixed_annotation,tesseract-5.5.2,"of the 11,000 sightings since
1947, did have some ex-
planations.°""The mysterious
flaming object in the East
was “probably a meteor.’

As for Michigan’s much-
publicized and plentiful
unidentified flying objects,
they turned out to be
monkeyshines instead of
moonshir “Unidentified
college boys’’ playing pranks
with flares to frighten the
girls in the dormitories,
came the august report from
a distinguished astronomer
celled in by the Air Force to

investigate the Hillsdale af-_

fair.

Every report of a ‘flying
saucer” had ostensibly been
checked out by the Air
Force’s special squad known
as “Project Blue Book,’’ al-
though the staff was woefully
small. Of the 10,147 sightings
Since 1947, the Air Force
insisted that only 646 remain
unexplained — and most of
these because of insufficient
information. The others have
been attributed to planes,
balloons, astronomical
causes, missiles, swamp gas,
meteors, fireworks and, in
some cases, to hallucinations
and psychological reasons.

Ball Lightning?

Philip Klass, avionics edi-
tor of Aviation Week & Space
Technology magazine,
recently proposed some other

explanations. Klass, an
electronics engineer, said a
form of “ball lightning,’’ gen-
erated by high tension power
lines, could explain the phe-
nomena.

Many of the sightings, said
Klass, occurred along or very
near high-tension lines where
luminous balls of ionized air
could be generated under
certain conditions.

‘No Threat’

The main_ conclusions
reached by the Air Force
were:

@ “No unidentified flying
objects reported, investigat-
ed and evaluated by the Air
Force have ever given any in-
dication of a threat to our
national security.”

e@ “There has been no ev-
{ence submitted to or discov-

ered by the Air Force that
sightings represent techno-
logical developments or prin-
ciples beyond the range of
present day scientific knowl-
edge.”’

© “There has been no evi-

dence that sightings catego-

d as unidentified are ex-
traterrestrial vehicles.”

Major Donald Keyhoe…[truncated]",3940,91.6,true,"confidence 91.6/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,31,page_0031.png,typed_text,tesseract-5.5.2,"FROM

SUBJECT:

ormionat rom wo 10 > 5010-106 9
UNITED STATES GC® ERNMENT ‘ 3
Memorandum

Mr. Wick DATE: 10-24-66

sonia R () pte
_FREE-LANCE WRITER Ni Ux Y
4811 ILLINOIS AVENUE, NORTHWEST \
WASHINGTON, D.C. t

On October 21, 1966, captioned individual telephonically
contacted the Bureau and spoke with SA Thomas B. Coll of the Crime
Research Section,

/
US

He advised that he is a free-lance writer and is working
on a story for a TV production concerning unidentified flying objects.
He stated that he has been in Me Noel contact with a former Air Force

officer who uses the alias o' of M oel concerning unidentified flying
objects and that it is the TV producer's intention to use this individual
in the forthcoming TV show. He advised that Noel is not the individual's
true name and inquired as to whether the FBI could advise him of Noel's
real identity.

Moss was advised that the FBI could not be of any
assistance to him and that all information in FBI files is confidential.
He was also advised that the investigation of unidentified flying objects /—
is not, and never has been, a matter within the investigative jurisdiction
of the FBI,

Bufiles contain no information which can be identified

with Moss, 4

en wo ©

For record purposes, Wee {
pareeset oy WY? og oct 25 988

— -— aa v\f yy
Pi) ' V j
1 - Mr, DeLoach ye (\
1- Mr, Wic fi]
1 - 62-83894 (Unidentified flying objects) MN""
TBC: tier (6)
7% 0£T31 1966",1425,82.8,false,"confidence 82.8/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,32,page_0032.png,mixed_annotation,tesseract-5.5.2,"MOIM 0-934

I¢4
qo Hse | 2 19H qj, Wd 21S 2 190

“AIO TIALNL BEE
0,934",70,45.8,true,"medium confidence (45.8/100), review recommended for mixed pages",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,33,page_0033.png,mixed_annotation,tesseract-5.5.2,"November 30, 1966

, Mr. J. A< Hennessey

10 Manson Place
South Kensington
London, 8. W. 7, England

Dear Mr/ Hennessey: ;

I have received your letter of lovember 26th.

In response to your inquiry, the policy of this
Bureau regarding the investigation of Unidentified Flying Objects
has not changed since I wrote to you on January 26, 1965. Also,
it is contrary to my long-standing policy to express an opinion on
such matters.

Since my prior communication to you has been
destroyed, I am enclosing another for your files and trust this
will be of help to you in reconstructing your recerds,

Sincerely yours,

T
J

Enclosure

1 - London - Enclosure
1 - Foreign Liaison Unit - Enclosure

NOTE: Bufiles disclose one prior letter from correspondent and
a reply, made to him 1-26-65.

TELETYPE UNIT",798,91.7,true,"confidence 91.7/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,34,page_0034.png,mixed_annotation,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,35,page_0035.png,mixed_annotation,tesseract-5.5.2,"ASSOCIATE MEMBER OF THE AMERICA
OF MERONAUTICS & ASTRONAUTICS.

MEMBER OF THE NATIONAL INVESTIGATIONS
COMMITTEE ON AERIAL PHENOMENA

Nat

TITUTE

gar d.
rector,
eral Bureau of

Hoover,

on, .

two

to the

About
you Bureau inves
entified flying
their findings was

ated

had

agents investi
law

confid

Since
ly

records, many

destroyed recent
be

therefore

records, confirm

ition, I
of

would

in add

opinion is the u

decline, I

position.

fl ey - -Dw

a toate

rer ae

0'9)

v¥* j

ENctost

year:

best of

eceiving

erateful if,

your letter of

apprecia

sf

10 MANSON PLACE

OFF QUEENSGATE
SOUTH KENSINGTON
LONDON, S.W.7

TELEPHONE: KENSINGTON 4200

November,

Investigation,

s o or so I wrote to

collection,

tigated reported land

and whether
ilable,

these cas

objects

ava You replied

+

es to

been broken and

ential as were

your letter which

was

records includine your

in a fire at my

for the nurnoses

19064

REC- 62 -

ple

ed flying
that it

would be
nidentifi

te

Yours sincerely,

62 J Henmes#é¢y.

ings
data
say
determine
that their
all other FBI

home and

and

ou
why agents
of
regarding
ring that
whether

records,

pleced in my
let

it

ter were
would
my new

situation

7 Y

+ 4
whe

i OD",1228,85.5,true,"confidence 85.5/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,36,page_0036.png,typed_text,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,37,page_0037.png,mixed_annotation,tesseract-5.5.2,"é Best Possible Image

A am
enuary 2
vahuary <u,

AYR vr
Pereaieer eee!

icucr Of January <VUM Bas neen received.

uiry, the FBI has not conducted
ch as this would not come
) presence of an Agent was
lation may have occurred
for no other reason.

nee to you, the files
ox official

rT cannot

Sincer

MLC LCL,

8. Edgar &

rque -
] ullivan - Haclosu:
Foreign Liaison Unit - Enclosure

WAM; pem

(7)",398,70.9,true,"confidence 70.9/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,38,page_0038.png,mixed_annotation,tesseract-5.5.2,"NOTE: Buiiles reflect that an unidentified flying object was sighted
ne2 sorro, New Mé >, on April ¢ 1964. Captain Holder, United
Force, alor 1SA D. A ¢ Byrnes, Jr., interviewed
ie Zamora of the Socorro Police Department who had observed
1omena. SA Byrnes typed such a statement from Zamora which
included in a memo for dissemination. The Albuquerque
Office did not conduct any investigation other than to keep the Bureau
advised and maintain liaison with the Air Force. This is apparently
the situation to which the correspondent is referring. Bufiles contain
no information identifiable with the correspondent.",612,89.5,true,"confidence 89.5/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,39,page_0039.png,mixed_annotation,tesseract-5.5.2,"e

December 21, 1966

fl a\ \08re, Joe Thorn
e Chief of Police
Princeton, West Virginia 24740

-

My dear Chief:
Your letter was received on December 19th,

Although I appreciate the motives prompting you to
write me, unidentified flying objects do not come within the scope
of this Bureau's authority. Iam, however, referring a copy of your
letter to the Director of Special Investigations, The Inspector Gen-
eral, Department of the Air Force, Washington, D. C., whose
agency has conducted related studies,

Sincerely yours,
@. Edgar Hoover

1 .- Pittsburgh - Enclosure
-_Attention SAC: Correspondent is not identifiable in Bureau indices,

NOTE: Copy of incoming sent to OSI by form.

DCLisep (4)

'

v""

J

Al Vv
VV

rat '",726,83.6,true,"confidence 83.6/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,40,page_0040.png,mixed_annotation,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,41,page_0041.png,mixed_annotation,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,42,page_0042.png,mixed_annotation,tesseract-5.5.2,"December 27, 1966

04-6399 L-YsS
we X-108
=~
Miss Judith Goodman
12 Williams Street
Bradford, Pennsylvania 16701

Dear Miss Goodman:

I have received your letter of December 20th.

Although I would like to be of assistance, matters
pertaining to Unidentified Flying Objects are not within the juris-
diction of the FBI.

Inasmuch as your communication is of interest
to another governmental agency, I am referring a copy of it to
the Director of Special Investigations, The Inspector General,
Department of the Air Force, Washington, D. C. 20333.

Sincerely yours,

J. Edgar Hoover

NOTE:.. Bufiles contain no record of correspondent. A copy of
her letter was sent to the Department of the Air Force by form
referral this date.

BGH:gda (3)
dd,
(OWA

J ¢] ¢
MAIL, ROOM (3 TELETYPE UNIT CI ipl .",794,87.2,true,"confidence 87.2/100, extraction likely reliable",psm=3 lang=eng
